nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04758273,"ClinicalTrials.gov processed this data on February 18, 2021",2021-02-09,NA,NA,2021-02-16,2021-02-16,2021-02-17,Actual,NA,NA,NA,NA,NA,NA,2021-02-16,2021-02-17,Actual,"October 7, 2020",Actual,2020-10-07,February 2021,2021-02-28,"February 28, 2022",Anticipated,2022-02-28,"June 30, 2021",Anticipated,2021-06-30,NA,Interventional,NA,,A Safety and Immunogenicity Study of Inactivated SARS-CoV-2 Vaccine (Vero Cells) in Healthy Population Aged 18 Years and Above(COVID-19),"Evaluation of the Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccine (Vero Cells) in Healthy Population Aged 18 Years and Above: a Randomized, Double-blind, Placebo Parallel-controlled Phase I Clinical Trial","Active, not recruiting",NA,Phase 1,180,Actual,"Beijing Minhai Biotechnology Co., Ltd",,9,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-21T10:31:33Z,2021-02-21T10:31:33Z,177
NCT04760743,"ClinicalTrials.gov processed this data on February 21, 2021",2021-02-17,NA,NA,2021-02-17,2021-02-17,2021-02-18,Actual,NA,NA,NA,NA,NA,NA,2021-02-17,2021-02-18,Actual,"December 17, 2020",Actual,2020-12-17,February 2021,2021-02-28,April 2022,Anticipated,2022-04-30,April 2021,Anticipated,2021-04-30,NA,Interventional,NA,,Safety and Immunogenicity of a SARS-CoV-2 Vaccine (NBP2001) in Healthy Adults (COVID-19),"A Phase I, Placebo-controlled, Randomized, Observer-blinded, Dose-escalation Study to Assess the Safety, Reactogenicity, and Immunogenicity of a SARS-CoV-2 Vaccine (NBP2001) in Healthy Adults Aged at 19 to 55 Years","Active, not recruiting",NA,Phase 1,50,Actual,"SK Chemicals Co., Ltd.",,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-22T11:21:10Z,2021-02-22T11:21:10Z,176
NCT04788459,"ClinicalTrials.gov processed this data on March 17, 2021",2021-03-01,NA,NA,2021-03-15,2021-03-05,2021-03-09,Actual,NA,NA,NA,NA,NA,NA,2021-03-15,2021-03-16,Actual,"February 25, 2021",Actual,2021-02-25,March 2021,2021-03-31,June 2022,Anticipated,2022-06-30,September 2021,Anticipated,2021-09-30,NA,Interventional,NA,,"Safety and Immunogenicity of COVID-eVax, a Candidate Plasmid DNA Vaccine for COVID-19, in Healthy Adult Volunteers","A Phase I/II Study to Assess the Safety and Immunogenicity of COVID-eVax, a Candidate Plasmid DNA Vaccine for COVID-19, in Healthy Adult Volunteers",Recruiting,NA,Phase 1/Phase 2,160,Anticipated,Takis,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-03-18T07:50:10Z,2021-03-18T07:50:10Z,150
NCT04508075,"ClinicalTrials.gov processed this data on March 17, 2021",2020-08-07,NA,NA,2021-03-08,2020-08-08,2020-08-11,Actual,NA,NA,NA,NA,NA,NA,2021-03-08,2021-03-10,Actual,"August 10, 2020",Actual,2020-08-10,August 2020,2020-08-31,September 2021,Anticipated,2021-09-30,"January 9, 2021",Actual,2021-01-09,NA,Interventional,COVID-19,,"Efficacy, Safety and Immunogenicity Study of SARS-CoV-2 Inactivated Vaccine","A Phase III, Observer-blind, Randomized, Placebo-controlled Study of the Efficacy, Safety and Immunogenicity of SARS-CoV-2 Inactivated Vaccine in Healthy Adults Aged 18-59 Years in Indonesia","Active, not recruiting",NA,Phase 3,1620,Anticipated,PT Bio Farma,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-03-18T08:05:20Z,2021-03-18T08:05:20Z,157
NCT04498247,"ClinicalTrials.gov processed this data on March 17, 2021",2020-08-03,NA,NA,2021-03-09,2020-08-03,2020-08-04,Actual,NA,NA,NA,NA,NA,NA,2021-03-09,2021-03-11,Actual,"August 27, 2020",Actual,2020-08-27,March 2021,2021-03-31,"March 5, 2021",Actual,2021-03-05,"March 5, 2021",Actual,2021-03-05,NA,Interventional,NA,,"A Study to Assess Safety, Tolerability, and Immunogenicity of V591 (COVID-19 Vaccine) in Healthy Participants (V591-001)","A Phase 1/Phase 2, Randomized, Double-Blind, Placebo-Controlled, Dose-Ranging Trial to Evaluate the Safety, Tolerability and Immunogenicity of V591 (COVID-19 Vaccine) in Healthy Younger and Older Participants",Terminated,NA,Phase 1/Phase 2,263,Actual,Merck Sharp & Dohme Corp.,,6,NA,The study was terminated based on an interim assessment of immunogenicity,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,http://engagezone.msd.com/ds_documentation.php,Yes,http://engagezone.msd.com/doc/ProcedureAccessClinicalTrialData.pdf,2021-03-18T08:05:50Z,2021-03-18T08:05:50Z,156
NCT04641481,"ClinicalTrials.gov processed this data on March 19, 2021",2020-11-09,NA,NA,2021-03-18,2020-11-20,2020-11-23,Actual,NA,NA,NA,NA,NA,NA,2021-03-18,2021-03-19,Estimate,"November 16, 2020",Actual,2020-11-16,March 2021,2021-03-31,December 2022,Anticipated,2022-12-31,"January 8, 2021",Actual,2021-01-08,NA,Interventional,NA,,An Efficacy and Safety Clinical Trial of an Investigational COVID-19 Vaccine (BBV152) in Adult Volunteers,"An Event-Driven, Phase 3, Randomized, Double-blind, Placebo-controlled, Multicenter Study to Evaluate Efficacy, Safety, Immunogenicity, Lot-to-Lot Consistency of BBV152, a Whole-Virion Inactivated SARS-CoV-2 Vaccine in Adultsâ‰¥18 Yrs of Age","Active, not recruiting",NA,Phase 3,25800,Actual,Bharat Biotech International Limited,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-21T01:16:55Z,2021-03-21T01:16:55Z,147
NCT04790851,"ClinicalTrials.gov processed this data on March 17, 2021",2021-03-08,NA,NA,2021-03-15,2021-03-08,2021-03-10,Actual,NA,NA,NA,NA,NA,NA,2021-03-15,2021-03-17,Estimate,"February 23, 2021",Actual,2021-02-23,March 2021,2021-03-31,December 2021,Anticipated,2021-12-31,October 2021,Anticipated,2021-10-31,NA,Interventional,NA,,Evaluation of Immunogenicity and Safety of Combined Immunization of COVIV and PPV23 / IIV4,"A Randomized, Controlled, Multicenter Phase 4 Clinic Trial to Evaluate the Immunogenicity and Safety of Combined Immunization of Inactivated SARS-CoV-2 Vaccines (Vero Cell) (COVIV) and 23-valent Pneumococcal Polysaccharide Vaccine (PPV23) or Quadrivalent Inactivated Influenza Vaccine (IIV4)",Recruiting,NA,Phase 4,1152,Anticipated,China National Biotec Group Company Limited,,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-03-18T07:49:02Z,2021-03-18T07:49:02Z,150
NCT04710303,"ClinicalTrials.gov processed this data on March 17, 2021",2021-01-13,NA,NA,2021-03-09,2021-01-13,2021-01-14,Actual,NA,NA,NA,NA,NA,NA,2021-03-09,2021-03-11,Actual,"March 2, 2021",Actual,2021-03-02,January 2021,2021-01-31,April 2022,Anticipated,2022-04-30,April 2022,Anticipated,2022-04-30,NA,Interventional,NA,,COVID-19 Vaccination Using a 2nd Generation (E1/E2B/E3-Deleted) Adenoviral Platform in Healthy South African Adults,"Phase 1b Open-Label Study of the Safety, Reactogenicity, and Immunogenicity of a Prophylactic COVID-19 Vaccination Using a 2nd Generation (E1/E2B/E3-Deleted) Adenoviral Platform in Healthy South African Adults (ProVIVA-SA-1)",Recruiting,NA,Phase 1,35,Anticipated,"ImmunityBio, Inc.",,3,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-18T07:55:30Z,2021-03-18T07:55:30Z,156
NCT04668339,"ClinicalTrials.gov processed this data on March 30, 2021",2020-11-25,NA,NA,2021-03-26,2020-12-10,2020-12-16,Actual,NA,NA,NA,NA,NA,NA,2021-03-26,2021-03-29,Actual,"January 7, 2021",Actual,2021-01-07,March 2021,2021-03-31,"April 30, 2022",Anticipated,2022-04-30,"April 30, 2022",Anticipated,2022-04-30,NA,Interventional,NA,,A Trial Evaluating the Safety and Effects of an RNA Vaccine ARCT-021 in Healthy Adults,"A Phase 2 Randomized, Observer-Blind, Placebo-Controlled Study to Assess the Safety, Reactogenicity, and Immunogenicity of the SARS CoV-2 Vaccine ARCT-021 in Healthy Adult Participants","Active, not recruiting",NA,Phase 2,600,Anticipated,"Arcturus Therapeutics, Inc.",,8,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Individual participant data will only be made available to study investigators at this time.,2021-03-31T18:57:40Z,2021-03-31T18:57:40Z,139
NCT04824391,"ClinicalTrials.gov processed this data on April 01, 2021",2021-03-25,NA,NA,2021-03-30,2021-03-30,2021-04-01,Estimate,NA,NA,NA,NA,NA,NA,2021-03-30,2021-04-01,Estimate,"February 10, 2021",Actual,2021-02-10,March 2021,2021-03-31,"April 30, 2022",Anticipated,2022-04-30,"April 30, 2021",Anticipated,2021-04-30,NA,Interventional,NA,,"Efficacy, Immunogenicity and Safety of Inactivated ERUCOV-VAC Compared With Placebo in COVID-19","Phase 2 Study for the Determination of Efficacy, Immunogenicity and Safety of Two Different Strengths of the Inactivated COVID-19 Vaccine ERUCOV-VAC, in a Placebo Controlled, Randomized, Double Blind Study Design.",Recruiting,NA,Phase 2,250,Anticipated,Health Institutes of Turkey,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-02T10:06:06Z,2021-04-02T10:06:06Z,135
NCT04839315,"ClinicalTrials.gov processed this data on April 09, 2021",2021-04-05,NA,NA,2021-04-07,2021-04-07,2021-04-09,Estimate,NA,NA,NA,NA,NA,NA,2021-04-07,2021-04-09,Estimate,"February 15, 2021",Actual,2021-02-15,April 2021,2021-04-30,December 2021,Anticipated,2021-12-31,December 2021,Anticipated,2021-12-31,NA,Interventional,NA,,COVID-19 Vaccination in Rheumatic Disease Patients,Immunological Consequences of COVID-19 Vaccination in Patients With Rheumatic Diseases,Recruiting,NA,Early Phase 1,100,Anticipated,Mayo Clinic,,1,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-04-10T03:07:43Z,2021-04-10T03:07:43Z,127
NCT04747821,"ClinicalTrials.gov processed this data on April 09, 2021",2021-02-05,NA,NA,2021-04-06,2021-02-08,2021-02-10,Actual,NA,NA,NA,NA,NA,NA,2021-04-06,2021-04-08,Actual,"February 7, 2021",Actual,2021-02-07,April 2021,2021-04-30,February 2022,Anticipated,2022-02-28,May 2021,Anticipated,2021-05-31,NA,Interventional,Projeto S,,An Effectiveness Study of the Sinovac's Adsorbed COVID-19 (Inactivated) Vaccine,A Stepped-wedge Cluster Randomized Trial to Assess the Effectiveness of the Use of the Adsorbed COVID-19 (Inactivated) Vaccine Manufactured by Sinovac,"Active, not recruiting",NA,Phase 4,27711,Actual,Butantan Institute,,4,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-04-10T11:06:35Z,2021-04-10T11:06:35Z,128
NCT04655625,"ClinicalTrials.gov processed this data on April 09, 2021",2020-11-26,NA,NA,2021-04-05,2020-12-04,2020-12-07,Actual,NA,NA,NA,NA,NA,NA,2021-04-05,2021-04-08,Actual,"November 23, 2020",Actual,2020-11-23,April 2021,2021-04-30,"March 31, 2022",Anticipated,2022-03-31,"April 2, 2021",Actual,2021-04-02,NA,Interventional,NA,,Phase II / III Study of COVID-19 DNA Vaccine (AG0302-COVID19),"A Randomized, Double-blind, Placebo Controlled Phase II / III Study to Assess Safety, Immunogenicity and Efficacy of Twice Dosing of Intramuscular AG0302-COVID19 (2mg) in Healthy Adults","Active, not recruiting",NA,Phase 2/Phase 3,500,Actual,"AnGes, Inc.",,4,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-10T11:09:38Z,2021-04-10T11:09:38Z,129
NCT04563702,"ClinicalTrials.gov processed this data on April 09, 2021",2020-09-21,NA,NA,2021-04-05,2020-09-23,2020-09-24,Actual,NA,NA,NA,NA,NA,NA,2021-04-05,2021-04-08,Actual,"September 21, 2020",Actual,2020-09-21,April 2021,2021-04-30,October 2021,Anticipated,2021-10-31,"May 10, 2021",Anticipated,2021-05-10,NA,Interventional,NA,,Safety and Immunogenicity Trial of an Oral SARS-CoV-2 Vaccine (VXA-CoV2-1) for Prevention of COVID-19 in Healthy Adults,"A Phase 1 Open-Label, Dose-Ranging Trial to Determine the Safety and Immunogenicity of an Adenoviral-Vector Based Vaccine (VXA-CoV2-1) Expressing a SARS-CoV-2 Antigen and dsRNA Adjuvant Administered Orally to Healthy Adult Volunteers","Active, not recruiting",NA,Phase 1,35,Actual,Vaxart,,2,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,A plan on how to share individual subject's outcomes will be defined within the next few months.,2021-04-10T11:12:10Z,2021-04-10T11:12:10Z,129
NCT04801524,"ClinicalTrials.gov processed this data on March 30, 2021",2021-03-15,NA,NA,2021-03-22,2021-03-15,2021-03-17,Actual,NA,NA,NA,NA,NA,NA,2021-03-22,2021-03-24,Actual,"February 7, 2021",Actual,2021-02-07,March 2021,2021-03-31,"January 1, 2022",Anticipated,2022-01-01,"December 31, 2021",Anticipated,2021-12-31,NA,Interventional,NA,,Text-based Reminders to Promote COVID-19 Vaccinations,Text-based Reminders to Promote COVID-19 Vaccinations,Enrolling by invitation,NA,N/A,250000,Anticipated,"University of California, Los Angeles",,7,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T18:50:48Z,2021-03-31T18:50:48Z,143
NCT04800965,"ClinicalTrials.gov processed this data on March 30, 2021",2021-02-06,NA,NA,2021-03-22,2021-03-14,2021-03-16,Actual,NA,NA,NA,NA,NA,NA,2021-03-22,2021-03-24,Actual,"January 31, 2021",Actual,2021-01-31,March 2021,2021-03-31,"January 1, 2022",Anticipated,2022-01-01,"December 31, 2021",Anticipated,2021-12-31,NA,Interventional,NA,,Text-based Interventions to Promote COVID-19 Vaccinations,Text-based Interventions to Promote COVID-19 Vaccinations,Enrolling by invitation,NA,N/A,400000,Anticipated,"University of California, Los Angeles",,5,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T18:50:53Z,2021-03-31T18:50:53Z,143
NCT04642638,"ClinicalTrials.gov processed this data on March 30, 2021",2020-11-23,NA,NA,2021-03-26,2020-11-23,2020-11-24,Actual,NA,NA,NA,NA,NA,NA,2021-03-26,2021-03-29,Actual,"November 30, 2020",Actual,2020-11-30,March 2021,2021-03-31,September 2022,Anticipated,2022-09-30,September 2022,Anticipated,2022-09-30,NA,Interventional,NA,,"Safety, Immunogenicity, and Efficacy of INO-4800 for COVID-19 in Healthy Seronegative Adults at High Risk of SARS-CoV-2 Exposure","Phase 2/3 Randomized, Blinded, Placebo-Controlled Trial to Evaluate the Safety, Immunogenicity, and Efficacy of INO-4800, a Prophylactic Vaccine Against COVID-19 Disease, Administered Intradermally Followed by Electroporation in Healthy Seronegative Adults at High Risk of SARS-CoV-2 Exposure","Active, not recruiting",NA,Phase 2/Phase 3,401,Actual,Inovio Pharmaceuticals,,6,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,,Anonymous IPD may be shared following or during the publication of summary data. Archival data may be accessed for up to 10 years following the end of the study.,Those who request the anonymous IPD must provide a plan of study explaining how the data will be used. Requests may be sent to the Central Contact Person. Requests will be reviewed based on the potential for the planned use of the IPD for advancing scientific knowledge and theory.,NA,Yes,Data dictionaries and all collected IPD will be stripped of identifiers and may be made available upon request.,2021-03-31T18:58:56Z,2021-03-31T18:58:56Z,139
NCT04640402,"ClinicalTrials.gov processed this data on March 30, 2021",2020-11-19,NA,NA,2021-03-28,2020-11-20,2020-11-23,Actual,NA,NA,NA,NA,NA,NA,2021-03-28,2021-03-30,Estimate,"November 17, 2020",Actual,2020-11-17,November 2020,2020-11-30,"November 18, 2021",Anticipated,2021-11-18,"February 18, 2021",Actual,2021-02-18,NA,Interventional,NA,,A Phase â…¡ Clinical Trial of Recombinant Corona Virus Disease-19 (COVID-19) Vaccine (Sf9 Cells),"A Single-center, Randomized, Double-Blinded, Placebo-Controlled, Phase â…¡ Clinical Trial of Recombinant COVID-19 Vaccine (Sf9 Cells), in the Subjects From Healthy Aged 18 Years and Above",Recruiting,NA,Phase 2,960,Anticipated,Jiangsu Province Centers for Disease Control and Prevention,,16,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-03-31T18:59:08Z,2021-03-31T18:59:08Z,137
NCT04523246,"ClinicalTrials.gov processed this data on March 30, 2021",2020-08-20,NA,NA,2021-03-24,2020-08-20,2020-08-21,Actual,NA,NA,NA,NA,NA,NA,2021-03-24,2021-03-29,Actual,"September 1, 2020",Actual,2020-09-01,March 2021,2021-03-31,"September 1, 2021",Anticipated,2021-09-01,"July 1, 2021",Anticipated,2021-07-01,NA,Interventional,NH-Shingrix,,Training the Innate Immune System Against SARS-CoV-2 (COVID-19) Using the Shingrix Vaccine in Nursing Home Residents,"Training the Innate Immune System Against SARS-CoV-2 (COVID-19) Using the Shingrix Vaccine in Nursing Home Residents: A Randomized, Doubled-Blinded, Comparative Group Observational Study",Recruiting,NA,Early Phase 1,250,Anticipated,University of Oklahoma,,2,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,TRUE,NA,,NA,NA,NA,No,NA,2021-03-31T19:04:03Z,2021-03-31T19:04:03Z,141
NCT04830800,"ClinicalTrials.gov processed this data on April 05, 2021",2021-03-12,NA,NA,2021-04-01,2021-04-01,2021-04-05,Estimate,NA,NA,NA,NA,NA,NA,2021-04-01,2021-04-05,Estimate,"March 10, 2021",Actual,2021-03-10,April 2021,2021-04-30,"September 30, 2022",Anticipated,2022-09-30,"May 30, 2022",Anticipated,2022-05-30,NA,Interventional,NA,,A Phase 1/2 Safety and Immunogenicity Trial of COVID-19 Vaccine COVIVAC,"A Phase 1/2 Randomized, Placebo-controlled, Observer-blind Trial to Assess the Safety and Immunogenicity of COVIVAC Vaccine Produced by IVAC in Adults Aged 18-75 Years in Vietnam",Recruiting,NA,Phase 1/Phase 2,420,Anticipated,"Institute of Vaccines and Medical Biologicals, Vietnam",,5,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,There should be an agreement and approval by IRB before sharing IDP,2021-04-05T17:06:30Z,2021-04-05T17:06:30Z,133
NCT04510207,"ClinicalTrials.gov processed this data on April 05, 2021",2020-08-03,NA,NA,2021-04-02,2020-08-10,2020-08-12,Actual,NA,NA,NA,NA,NA,NA,2021-04-02,2021-04-05,Estimate,"July 16, 2020",Actual,2020-07-16,April 2021,2021-04-30,"September 16, 2021",Anticipated,2021-09-16,"June 16, 2021",Anticipated,2021-06-16,NA,Interventional,COVID-19,,"A Study to Evaluate The Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) in Healthy Population Aged 18 Years Old and Above","Multicenter, Randomized, Double Blind, Parallel Placebo Controlled, Phase III Clinical Trial to Evaluate the Protective Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) in Healthy Population Aged 18 Years Old and Above",Recruiting,NA,Phase 3,45000,Anticipated,China National Biotec Group Company Limited,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-05T17:11:52Z,2021-04-05T17:11:52Z,132
NCT04842708,"ClinicalTrials.gov processed this data on April 13, 2021",2020-12-29,NA,NA,2021-04-11,2021-04-11,2021-04-13,Estimate,NA,NA,NA,NA,NA,NA,2021-04-11,2021-04-13,Estimate,"December 24, 2020",Actual,2020-12-24,December 2020,2020-12-31,"October 24, 2021",Anticipated,2021-10-24,"October 24, 2021",Anticipated,2021-10-24,NA,Interventional,COVID-19,,Evaluation of Anti-COVID 19 Pfizer Vaccination Effect on COVID 19 Detection Using Breath Analysis,Evaluation of Anti-COVID 19 Pfizer Vaccination Effect on COVID 19 Detection Using Breath Analysis,Recruiting,NA,N/A,50,Anticipated,Scentech Medical Technologies Ltd,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,IPD is not to be shared with other researchers.,2021-04-14T08:08:28Z,2021-04-14T08:08:28Z,123
NCT04838795,"ClinicalTrials.gov processed this data on April 19, 2021",2021-02-17,NA,NA,2021-04-13,2021-04-06,2021-04-09,Actual,NA,NA,NA,NA,NA,NA,2021-04-13,2021-04-19,Estimate,"February 18, 2021",Actual,2021-02-18,April 2021,2021-04-30,"March 31, 2022",Anticipated,2022-03-31,"March 31, 2022",Anticipated,2022-03-31,NA,Interventional,Sisonke,,Sisonke (Together): OPEN LABEL TRIAL COVID-19,"Open-label, Single-arm Phase 3B Implementation Study to Monitor the Effectiveness of the Single-dose Ad26.COV2.S COVID-19 Vaccine Among Health Care Workers in South Africa (VAC31518COV3012)",Recruiting,NA,Phase 3,500000,Anticipated,Wits Health Consortium (Pty) Ltd,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,Undecided,NA,2021-04-20T08:21:44Z,2021-04-20T08:21:44Z,121
NCT04844346,"ClinicalTrials.gov processed this data on April 20, 2021",2021-04-13,NA,NA,2021-04-16,2021-04-13,2021-04-14,Actual,NA,NA,NA,NA,NA,NA,2021-04-16,2021-04-20,Estimate,"April 19, 2021",Anticipated,2021-04-19,April 2021,2021-04-30,"August 31, 2021",Anticipated,2021-08-31,"August 31, 2021",Anticipated,2021-08-31,NA,Interventional,NA,,Plant Stanol Esters and COVID-19 Vaccination Response,The Effect of Plant Stanol Ester Consumption on the Vaccination Response to a COVID-19 Vaccine,Recruiting,NA,N/A,100,Anticipated,Maastricht University Medical Center,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-04-21T07:06:14Z,2021-04-21T07:06:14Z,118
NCT04380701,"ClinicalTrials.gov processed this data on April 22, 2021",2020-05-06,NA,NA,2021-04-20,2020-05-07,2020-05-08,Actual,NA,NA,NA,NA,NA,NA,2021-04-20,2021-04-22,Estimate,"April 23, 2020",Actual,2020-04-23,April 2021,2021-04-30,April 2023,Anticipated,2023-04-30,April 2023,Anticipated,2023-04-30,NA,Interventional,NA,,A Trial Investigating the Safety and Effects of Four BNT162 Vaccines Against COVID-2019 in Healthy and Immunocompromised Adults,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-2019 Using Different Dosing Regimens in Healthy and Immunocompromised Adults",Recruiting,NA,Phase 1/Phase 2,476,Anticipated,BioNTech SE,,9,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-04-23T08:21:21Z,2021-04-23T08:21:21Z,114
NCT04838080,"ClinicalTrials.gov processed this data on April 13, 2021",2021-04-06,NA,NA,2021-04-10,2021-04-07,2021-04-08,Actual,NA,NA,NA,NA,NA,NA,2021-04-10,2021-04-13,Estimate,"March 19, 2021",Actual,2021-03-19,April 2021,2021-04-30,"October 20, 2021",Anticipated,2021-10-20,"June 1, 2021",Anticipated,2021-06-01,NA,Interventional,NA,,Safety and Immunogenicity of the Inactivated KoÃ§ak-19 Inaktif AdjuvanlÄ± COVID-19 Vaccine Compared to Placebo,"Phase 1 Study for the Determination of Safety and Immunogenicity of Different Strengths of KoÃ§ak-19 Inaktif AdjuvanlÄ± COVID-19 Vaccine, Given Twice Intramuscularly to Healthy Volunteers, in a Placebo Controlled Study Design.",Recruiting,NA,Phase 1,38,Anticipated,Kocak Farma,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-14T08:09:31Z,2021-04-14T08:09:31Z,124
NCT04324606,"ClinicalTrials.gov processed this data on April 13, 2021",2020-03-20,NA,NA,2021-04-08,2020-03-26,2020-03-27,Actual,NA,NA,NA,NA,NA,NA,2021-04-08,2021-04-13,Estimate,"April 23, 2020",Actual,2020-04-23,March 2021,2021-03-31,October 2021,Anticipated,2021-10-31,October 2021,Anticipated,2021-10-31,NA,Interventional,NA,,A Study of a Candidate COVID-19 Vaccine (COV001),"A Phase I/II Study to Determine Efficacy, Safety and Immunogenicity of the Candidate Coronavirus Disease (COVID-19) Vaccine ChAdOx1 nCoV-19 in UK Healthy Adult Volunteers","Active, not recruiting",NA,Phase 1/Phase 2,1090,Actual,University of Oxford,,19,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-04-14T08:23:49Z,2021-04-14T08:23:49Z,126
NCT04839146,"ClinicalTrials.gov processed this data on April 19, 2021",2021-03-11,NA,NA,2021-04-13,2021-04-08,2021-04-09,Actual,NA,NA,NA,NA,NA,NA,2021-04-13,2021-04-19,Estimate,"March 11, 2021",Actual,2021-03-11,March 2021,2021-03-31,"December 20, 2021",Anticipated,2021-12-20,"December 20, 2021",Anticipated,2021-12-20,NA,Interventional,COUGH-1,,Safety and Tolerability of COVID-19 Vaccine (ABNCoV2),First-in-human Trial of the Coronavirus Virus-like Particle Subunit Vaccine ABNCoV2 in SARS-CoV-2-naÃ¯ve Adult Volunteers in Good Health,Recruiting,NA,Phase 1,42,Anticipated,Radboud University,,7,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-04-20T08:21:39Z,2021-04-20T08:21:39Z,121
